sid,period,recipient,subject,group,profit,totalprofit,pair,roletrust,ingroup,svogroup,role,roledictator,trio,trustprofit,give,other1,other2,otherteam,othernum,dictator_roundpay,dictator_team,dictator_num,dictatorprofit,selectedteam,selectednum,mean_to_self,mean_to_other,not_altru_indiv,inequality_aversion_score,payed_slider,svoprofit,kept_of_sender,received_from_sender,totalpayoff,topay,session,groupid,correct,correct_group,svo_angle,svo_type,sent,returned,kindness,discrimination,partner_team,partner_id,direct,otherdirect,greciprocity,othergreciprocity,in_group,otherin_group,conddirect,condgrec,condin,condition,inbiasround,inbias,groupbias,groupkindness,groupsend,history
53,2,1,5,2,0,0,5,1,1,4,2,2,5,180,35,3,1,4,3,70,1,3,0,0,0,0,0,0,-99,1,0,0,0,205,35,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,,,,,36,1
53,2,2,5,2,0,0,5,1,1,4,2,2,5,180,35,3,1,1,3,70,1,3,0,0,0,0,0,0,-99,1,0,0,0,205,35,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,,,,,36,1
53,3,1,5,2,0,0,5,1,1,4,2,1,1,180,35,2,3,5,4,35,6,1,70,1,3,0,0,0,-99,4,0,0,0,275,46,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,1,0,0,0,0,1,0,3,,,,,36,0
53,3,2,5,2,0,0,5,1,1,4,2,1,1,180,35,2,3,6,1,35,6,1,70,1,3,0,0,0,-99,4,0,0,0,275,46,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,1,0,0,0,1,0,3,,,,,36,0
53,4,1,5,2,0,0,5,1,1,4,2,2,6,180,35,3,1,5,1,30,2,1,30,2,1,0,0,0,-99,4,0,0,0,235,40,3,14,2,1,28.442928,2,20,0,0,0,5,1,1,0,0,0,0,0,1,0,0,4,,,,,36,1
53,4,2,5,2,0,0,5,1,1,4,2,2,6,180,35,3,1,1,2,30,2,1,30,2,1,0,0,0,-99,4,0,0,0,235,40,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,1,0,0,0,0,1,0,0,4,,,,,36,1
53,5,1,5,2,0,0,5,1,1,4,2,1,8,180,35,2,3,2,3,35,2,3,35,4,1,0,0,0,-99,1,0,0,0,240,40,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,0,1,0,0,0,1,2,0,,,,36,0
53,5,2,5,2,0,0,5,1,1,4,2,1,8,180,35,2,3,6,3,35,2,3,35,4,1,0,0,0,-99,1,0,0,0,240,40,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,0,0,1,0,0,1,2,0,,,,36,0
53,6,1,5,2,0,0,5,1,1,4,2,2,3,180,35,3,1,5,4,35,5,4,35,4,1,185,111.666666666666,0,-99,1,170,170,170,410,69,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,1,0,0,0,0,1,0,3,,,,,36,1
53,6,2,5,2,0,0,5,1,1,4,2,2,3,180,35,3,1,1,4,35,5,4,35,4,1,185,111.666666666666,0,-99,1,170,170,170,410,69,3,14,2,1,28.442928,2,20,0,0,0,5,1,0,0,0,1,0,0,0,1,0,3,,,,,36,1
54,1,1,6,2,0,0,6,1,2,4,1,1,5,200,70,2,3,5,2,35,6,1,0,0,0,0,0,0,-99,4,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,70,5,2,1,0,0,0,0,0,1,0,0,4,,30,7.5,,36,1
54,1,2,6,2,0,0,6,1,2,4,1,1,5,200,0,2,3,6,1,35,6,1,0,0,0,0,0,0,-99,4,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,70,5,2,0,1,0,0,0,0,1,0,0,4,,30,7.5,,36,1
54,2,1,6,2,0,0,6,1,2,4,1,1,8,200,50,2,3,2,4,30,2,2,0,0,0,0,0,0,-99,1,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,30,5,2,0,0,0,0,1,0,0,0,1,2,30,,,,36,0
54,2,2,6,2,0,0,6,1,2,4,1,1,8,200,20,2,3,6,4,30,2,2,0,0,0,0,0,0,-99,1,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,30,5,2,0,0,0,0,0,1,0,0,1,2,30,,,,36,0
54,3,1,6,2,0,0,6,1,2,4,1,2,3,200,35,3,1,5,3,35,5,3,0,0,0,0,0,0,-99,4,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,1,0,0,0,0,1,0,3,,,,,36,1
54,3,2,6,2,0,0,6,1,2,4,1,2,3,200,35,3,1,1,3,35,5,3,0,0,0,0,0,0,-99,4,0,0,0,235,40,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,1,0,0,0,1,0,3,,,,,36,1
54,4,1,6,2,0,0,6,1,2,4,1,1,8,200,35,2,3,4,1,35,4,1,35,5,3,0,0,0,-99,4,0,0,0,270,45,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,0,0,0,0,0,0,1,,,,,36,1
54,4,2,6,2,0,0,6,1,2,4,1,1,8,200,35,2,3,4,2,35,4,1,35,5,3,0,0,0,-99,4,0,0,0,270,45,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,0,0,0,0,0,0,1,,,,,36,1
54,5,1,6,2,0,0,6,1,2,4,1,2,5,200,35,3,1,4,4,30,2,2,35,5,3,0,0,0,-99,1,0,0,0,270,45,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,0,0,0,0,0,0,1,,,,,36,1
54,5,2,6,2,0,0,6,1,2,4,1,2,5,200,35,3,1,1,4,30,2,2,35,5,3,0,0,0,-99,1,0,0,0,270,45,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,0,0,0,0,0,0,1,,,,,36,1
54,6,1,6,2,0,0,6,1,2,4,1,1,1,200,35,2,3,5,3,35,6,2,35,5,3,182.166666666666,118.833333333333,0,-99,1,170,0,0,440,74,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,1,0,0,0,0,1,0,3,,,,,36,1
54,6,2,6,2,0,0,6,1,2,4,1,1,1,200,35,2,3,6,2,35,6,2,35,5,3,182.166666666666,118.833333333333,0,-99,1,170,0,0,440,74,3,14,3,1,30.838501,2,50,50,1,0,5,2,0,0,0,1,0,0,0,1,0,3,,,,,36,1
55,1,1,7,2,0,0,7,1,3,3,2,2,6,200,70,3,1,5,3,0,5,3,0,0,0,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,70,5,3,1,0,0,0,0,0,1,0,0,4,,0,7.5,,36,1
55,1,2,7,2,0,0,7,1,3,3,2,2,6,200,0,3,1,1,4,0,5,3,0,0,0,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,70,5,3,0,1,0,0,0,0,1,0,0,4,,0,7.5,,36,1
55,2,1,7,2,0,0,7,1,3,3,2,1,2,200,35,2,3,3,1,30,2,3,0,0,0,0,0,0,-99,1,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,0,0,0,0,0,1,,,,,36,0
55,2,2,7,2,0,0,7,1,3,3,2,1,2,200,35,2,3,6,3,30,2,3,0,0,0,0,0,0,-99,1,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,0,0,0,0,0,1,,,,,36,0
55,3,1,7,2,0,0,7,1,3,3,2,1,4,200,35,2,3,3,2,35,5,2,0,0,0,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,1,0,0,0,1,0,3,,,,,36,0
55,3,2,7,2,0,0,7,1,3,3,2,1,4,200,35,2,3,5,2,35,5,2,0,0,0,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,1,0,0,0,0,1,0,3,,,,,36,0
55,4,1,7,2,0,0,7,1,3,3,2,2,1,200,35,3,1,4,3,30,2,3,0,5,3,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,0,0,0,0,0,1,,,,,36,1
55,4,2,7,2,0,0,7,1,3,3,2,2,1,200,35,3,1,1,4,30,2,3,0,5,3,0,0,0,-99,4,0,0,0,225,38,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,0,0,0,0,0,1,,,,,36,1
55,5,1,7,2,0,0,7,1,3,3,2,2,8,200,35,3,1,6,3,30,2,3,35,5,2,0,0,0,-99,1,0,0,0,260,44,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,0,1,0,0,1,2,0,,,,36,0
55,5,2,7,2,0,0,7,1,3,3,2,2,8,200,35,3,1,2,1,30,2,3,35,5,2,0,0,0,-99,1,0,0,0,260,44,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,0,1,0,0,0,1,2,0,,,,36,0
55,6,1,7,2,0,0,7,1,3,3,2,1,2,200,35,2,3,4,3,35,5,2,35,5,2,180,123.333333333333,0,-99,1,170,170,170,430,72,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,0,1,0,0,0,1,0,3,,,,,36,1
55,6,2,7,2,0,0,7,1,3,3,2,1,2,200,35,2,3,5,2,35,5,2,35,5,2,180,123.333333333333,0,-99,1,170,170,170,430,72,3,14,2,1,32.391392,2,0,0,,0,5,3,0,0,1,0,0,0,0,1,0,3,,,,,36,1
56,1,1,8,2,0,0,8,1,4,3,1,1,8,196,35,2,3,4,3,35,4,4,0,0,0,0,0,0,-99,4,0,0,0,211,36,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,0,0,0,0,0,1,,0,7.5,,36,1
56,1,2,8,2,0,0,8,1,4,3,1,1,8,196,35,2,3,4,4,35,4,4,0,0,0,0,0,0,-99,4,0,0,0,211,36,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,0,0,0,0,0,1,,0,7.5,,36,1
56,2,1,8,2,0,0,8,1,4,3,1,2,8,196,35,3,1,6,4,50,2,2,0,0,0,0,0,0,-99,1,0,0,0,211,36,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,0,1,0,0,1,2,0,,,,36,1
56,2,2,8,2,0,0,8,1,4,3,1,2,8,196,35,3,1,2,2,50,2,2,0,0,0,0,0,0,-99,1,0,0,0,211,36,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,1,0,0,0,1,2,0,,,,36,1
56,3,1,8,2,0,0,8,1,4,3,1,1,2,196,35,2,3,4,4,35,5,1,35,5,1,0,0,0,-99,4,0,0,0,246,41,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,1,0,0,0,1,0,3,,,,,36,1
56,3,2,8,2,0,0,8,1,4,3,1,1,2,196,35,2,3,5,1,35,5,1,35,5,1,0,0,0,-99,4,0,0,0,246,41,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,1,0,0,0,0,1,0,3,,,,,36,1
56,4,1,8,2,0,0,8,1,4,3,1,1,5,196,35,2,3,5,4,35,5,4,50,2,2,0,0,0,-99,4,0,0,0,261,44,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,1,0,0,0,0,0,1,0,0,4,,,,,36,1
56,4,2,8,2,0,0,8,1,4,3,1,1,5,196,35,2,3,6,3,35,5,4,50,2,2,0,0,0,-99,4,0,0,0,261,44,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,1,0,0,0,0,1,0,0,4,,,,,36,1
56,5,1,8,2,0,0,8,1,4,3,1,1,2,196,35,2,3,3,2,35,3,2,35,5,1,0,0,0,-99,1,0,0,0,246,41,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,0,0,0,0,0,1,,,,,36,1
56,5,2,8,2,0,0,8,1,4,3,1,1,2,196,35,2,3,6,4,35,3,2,35,5,1,0,0,0,-99,1,0,0,0,246,41,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,0,0,0,0,0,0,1,,,,,36,1
56,6,1,8,2,0,0,8,1,4,3,1,1,4,196,35,2,3,3,1,35,5,1,35,4,4,180,123.333333333333,0,-99,1,170,0,0,416,70,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,0,1,0,0,0,1,0,3,,,,,36,0
56,6,2,8,2,0,0,8,1,4,3,1,1,4,196,35,2,3,5,1,35,5,1,35,4,4,180,123.333333333333,0,-99,1,170,0,0,416,70,3,14,1,1,32.391392,2,74,70,.94594592,0,5,4,0,0,1,0,0,0,0,1,0,3,,,,,36,0
57,1,1,9,3,0,0,9,1,1,6,2,1,7,190,50,2,3,3,2,35,5,1,35,5,1,0,0,0,-99,6,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,30,6,1,0,0,0,0,1,0,0,0,1,2,30,30,7.5,,102.5,0
57,1,2,9,3,0,0,9,1,1,6,2,1,7,190,20,2,3,5,1,35,5,1,35,5,1,0,0,0,-99,6,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,30,6,1,0,0,0,0,0,1,0,0,1,2,30,30,7.5,,102.5,0
57,2,1,9,3,0,0,9,1,1,6,2,2,2,190,35,3,1,6,3,35,2,3,35,2,3,0,0,0,-99,3,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,1,0,0,0,0,1,0,3,,,,,102.5,1
57,2,2,9,3,0,0,9,1,1,6,2,2,2,190,35,3,1,2,3,35,2,3,35,2,3,0,0,0,-99,3,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,1,0,0,0,1,0,3,,,,,102.5,1
57,3,1,9,3,0,0,9,1,1,6,2,3,7,190,35,1,2,1,1,30,3,1,0,0,0,0,0,0,-99,6,0,0,0,250,42,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
57,3,2,9,3,0,0,9,1,1,6,2,3,7,190,35,1,2,1,4,30,3,1,0,0,0,0,0,0,-99,6,0,0,0,250,42,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
57,4,1,9,3,0,0,9,1,1,6,2,2,4,190,35,3,1,6,2,30,3,1,30,3,1,0,0,0,-99,6,0,0,0,280,47,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,1,0,0,0,0,1,0,3,,,,,102.5,0
57,4,2,9,3,0,0,9,1,1,6,2,2,4,190,35,3,1,1,1,30,3,1,30,3,1,0,0,0,-99,6,0,0,0,280,47,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,1,0,0,0,1,0,3,,,,,102.5,0
57,5,1,9,3,0,0,9,1,1,6,2,1,6,190,25,2,3,5,3,35,5,3,35,2,3,0,0,0,-99,5,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,20,6,1,0,1,0,0,0,0,1,0,0,4,,,,,102.5,1
57,5,2,9,3,0,0,9,1,1,6,2,1,6,190,45,2,3,6,1,35,5,3,35,2,3,0,0,0,-99,5,0,0,0,285,48,3,15,4,4,36.78492,2,20,10,.5,20,6,1,1,0,0,0,0,0,1,0,0,4,,,,,102.5,1
57,6,1,9,3,0,0,9,1,1,6,2,2,4,190,35,3,1,5,1,35,5,1,30,3,1,169,132.666666666666,0,-99,2,100,200,100,380,64,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
57,6,2,9,3,0,0,9,1,1,6,2,2,4,190,35,3,1,2,4,35,5,1,30,3,1,169,132.666666666666,0,-99,2,100,200,100,380,64,3,15,4,4,36.78492,2,20,10,.5,0,6,1,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
58,1,1,10,3,0,0,10,1,2,6,1,2,7,200,35,3,1,5,1,35,5,1,0,0,0,0,0,0,-99,6,0,0,0,260,44,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,0,1,0,0,1,2,0,0,7.5,,102.5,1
58,1,2,10,3,0,0,10,1,2,6,1,2,7,200,35,3,1,3,1,35,5,1,0,0,0,0,0,0,-99,6,0,0,0,260,44,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,1,0,0,0,1,2,0,0,7.5,,102.5,1
58,2,1,10,3,0,0,10,1,2,6,1,1,6,200,35,2,3,5,4,30,3,2,35,5,1,0,0,0,-99,3,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,1,0,0,0,0,1,0,0,4,,,,,102.5,1
58,2,2,10,3,0,0,10,1,2,6,1,1,6,200,35,2,3,6,2,30,3,2,35,5,1,0,0,0,-99,3,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,1,0,0,0,0,0,1,0,0,4,,,,,102.5,1
58,3,1,10,3,0,0,10,1,2,6,1,2,4,200,35,3,1,5,2,35,5,2,35,5,2,0,0,0,-99,6,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
58,3,2,10,3,0,0,10,1,2,6,1,2,4,200,35,3,1,2,3,35,5,2,35,5,2,0,0,0,-99,6,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
58,4,1,10,3,0,0,10,1,2,6,1,1,3,200,35,2,3,0,0,0,0,0,0,0,0,0,0,0,-99,6,0,0,0,260,44,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,1,0,0,0,1,0,3,,,,,102.5,1
58,4,2,10,3,0,0,10,1,2,6,1,1,3,200,35,2,3,6,1,0,0,0,0,0,0,0,0,0,-99,6,0,0,0,260,44,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,1,0,0,0,0,1,0,3,,,,,102.5,1
58,5,1,10,3,0,0,10,1,2,6,1,2,2,200,35,3,1,6,4,30,3,2,35,5,2,0,0,0,-99,5,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,1,0,0,0,0,1,0,3,,,,,102.5,0
58,5,2,10,3,0,0,10,1,2,6,1,2,2,200,35,3,1,2,4,30,3,2,35,5,2,0,0,0,-99,5,0,0,0,295,50,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,1,0,0,0,1,0,3,,,,,102.5,0
58,6,1,10,3,0,0,10,1,2,6,1,3,7,200,35,1,2,1,2,30,3,2,30,3,2,165.833333333333,145.833333333333,0,-99,2,200,0,0,490,82,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
58,6,2,10,3,0,0,10,1,2,6,1,3,7,200,35,1,2,1,3,30,3,2,30,3,2,165.833333333333,145.833333333333,0,-99,2,200,0,0,490,82,3,15,4,4,40.629204,2,90,90,1,0,6,2,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
59,1,1,11,3,0,0,11,1,3,5,2,2,4,275,35,3,1,6,4,35,6,4,0,0,0,0,0,0,-99,6,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,1,0,0,0,0,1,0,3,,0,7.5,,102.5,0
59,1,2,11,3,0,0,11,1,3,5,2,2,4,275,35,3,1,1,3,35,6,4,0,0,0,0,0,0,-99,6,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,1,0,0,0,1,0,3,,0,7.5,,102.5,0
59,2,1,11,3,0,0,11,1,3,5,2,1,1,275,35,2,3,4,1,30,3,3,0,0,0,0,0,0,-99,3,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,1,0,0,0,1,0,3,,,,,102.5,0
59,2,2,11,3,0,0,11,1,3,5,2,1,1,275,35,2,3,6,1,30,3,3,0,0,0,0,0,0,-99,3,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,1,0,0,0,0,1,0,3,,,,,102.5,0
59,3,1,11,3,0,0,11,1,3,5,2,2,6,275,35,3,1,4,2,40,4,2,0,0,0,0,0,0,-99,6,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
59,3,2,11,3,0,0,11,1,3,5,2,2,6,275,35,3,1,1,2,40,4,2,0,0,0,0,0,0,-99,6,0,0,0,335,56,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
59,4,1,11,3,0,0,11,1,3,5,2,1,7,275,35,2,3,3,4,35,3,4,35,3,4,0,0,0,-99,6,0,0,0,370,62,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,1,0,0,0,1,2,0,,,,102.5,1
59,4,2,11,3,0,0,11,1,3,5,2,1,7,275,35,2,3,5,3,35,3,4,35,3,4,0,0,0,-99,6,0,0,0,370,62,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,0,1,0,0,1,2,0,,,,102.5,1
59,5,1,11,3,0,0,11,1,3,5,2,2,3,275,35,3,1,4,1,30,3,3,35,6,4,0,0,0,-99,5,0,0,0,370,62,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
59,5,2,11,3,0,0,11,1,3,5,2,2,3,275,35,3,1,1,3,30,3,3,35,6,4,0,0,0,-99,5,0,0,0,370,62,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,0,0,0,0,0,0,0,0,1,,,,,102.5,0
59,6,1,11,3,0,0,11,1,3,5,2,1,5,275,35,2,3,4,2,70,6,3,35,3,4,164.333333333333,149.333333333333,0,-99,2,100,200,100,470,79,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,0,1,0,0,0,0,1,0,0,4,,,,,102.5,1
59,6,2,11,3,0,0,11,1,3,5,2,1,5,275,35,2,3,6,3,70,6,3,35,3,4,164.333333333333,149.333333333333,0,-99,2,100,200,100,470,79,3,15,4,4,41.743954,2,150,225,1.5,0,6,3,1,0,0,0,0,0,1,0,0,4,,,,,102.5,1
60,1,1,12,3,0,0,12,1,4,5,1,1,3,275,35,2,3,5,4,35,6,3,0,0,0,0,0,0,-99,6,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,1,0,0,0,1,0,3,,0,7.5,,102.5,1
60,1,2,12,3,0,0,12,1,4,5,1,1,3,275,35,2,3,6,3,35,6,3,0,0,0,0,0,0,-99,6,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,1,0,0,0,0,1,0,3,,0,7.5,,102.5,1
60,2,1,12,3,0,0,12,1,4,5,1,2,3,275,35,3,1,4,2,35,1,4,0,0,0,0,0,0,-99,3,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
60,2,2,12,3,0,0,12,1,4,5,1,2,3,275,35,3,1,1,4,35,1,4,0,0,0,0,0,0,-99,3,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
60,3,1,12,3,0,0,12,1,4,5,1,1,5,275,30,2,3,4,1,35,6,4,0,0,0,0,0,0,-99,6,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,10,6,4,0,1,0,0,0,0,1,0,0,4,,,,,102.5,1
60,3,2,12,3,0,0,12,1,4,5,1,1,5,275,40,2,3,6,4,35,6,4,0,0,0,0,0,0,-99,6,0,0,0,345,58,3,15,5,4,37.023232,2,150,225,1.5,10,6,4,1,0,0,0,0,0,1,0,0,4,,,,,102.5,1
60,4,1,12,3,0,0,12,1,4,5,1,2,7,275,35,3,1,5,3,30,3,4,35,6,4,0,0,0,-99,6,0,0,0,380,64,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,0,1,0,0,1,2,0,,,,102.5,1
60,4,2,12,3,0,0,12,1,4,5,1,2,7,275,35,3,1,3,3,30,3,4,35,6,4,0,0,0,-99,6,0,0,0,380,64,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,1,0,0,0,1,2,0,,,,102.5,1
60,5,1,12,3,0,0,12,1,4,5,1,1,1,275,35,2,3,4,2,35,4,2,30,3,4,0,0,0,-99,5,0,0,0,375,63,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,1,0,0,0,1,0,3,,,,,102.5,1
60,5,2,12,3,0,0,12,1,4,5,1,1,1,275,35,2,3,6,2,35,4,2,30,3,4,0,0,0,-99,5,0,0,0,375,63,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,1,0,0,0,0,1,0,3,,,,,102.5,1
60,6,1,12,3,0,0,12,1,4,5,1,2,6,275,35,3,1,4,1,20,4,1,35,1,4,174.166666666666,137.5,0,-99,2,200,0,0,580,97,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
60,6,2,12,3,0,0,12,1,4,5,1,2,6,275,35,3,1,1,1,20,4,1,35,1,4,174.166666666666,137.5,0,-99,2,200,0,0,580,97,3,15,5,4,37.023232,2,150,225,1.5,0,6,4,0,0,0,0,0,0,0,0,0,1,,,,,102.5,1
61,1,1,13,4,0,0,1,2,1,8,2,3,1,225,35,1,2,1,2,30,4,1,0,0,0,0,0,0,-99,2,0,0,0,285,48,3,16,4,4,45.03624,2,150,225,1.5,0,1,1,0,0,1,0,0,0,0,1,0,3,,0,17,.60416669,,1
61,1,2,13,4,0,0,1,2,1,8,2,3,1,225,35,1,2,2,1,30,4,1,0,0,0,0,0,0,-99,2,0,0,0,285,48,3,16,4,4,45.03624,2,150,225,1.5,0,1,1,0,0,0,1,0,0,0,1,0,3,,0,17,.60416669,,1
61,2,1,13,4,0,0,1,2,1,8,2,2,1,225,20,3,1,6,1,35,3,3,0,0,0,0,0,0,-99,5,0,0,0,285,48,3,16,4,4,45.03624,2,150,225,1.5,30,1,1,0,0,0,0,0,0,0,0,0,1,,,,.60416669,,1
61,2,2,13,4,0,0,1,2,1,8,2,2,1,225,50,3,1,3,3,35,3,3,0,0,0,0,0,0,-99,5,0,0,0,285,48,3,16,4,4,45.03624,2,150,225,1.5,30,1,1,0,0,0,0,0,0,0,0,0,1,,,,.60416669,,1
61,3,1,13,4,0,0,1,2,1,8,2,2,5,225,40,3,1,6,4,35,6,4,35,3,3,0,0,0,-99,1,0,0,0,320,54,3,16,4,4,45.03624,2,150,225,1.5,10,1,1,0,0,0,0,0,0,0,0,0,1,,,,.60416669,,1
61,3,2,13,4,0,0,1,2,1,8,2,2,5,225,30,3,1,3,4,35,6,4,35,3,3,0,0,0,-99,1,0,0,0,320,54,3,16,4,4,45.03624,2,150,225,1.5,10,1,1,0,0,0,0,0,0,0,0,0,1,,,,.60416669,,1
61,4,1,13,4,0,0,1,2,1,8,2,2,8,225,35,3,1,4,2,30,4,1,30,4,1,0,0,0,-99,6,0,0,0,315,53,3,16,4,4,45.03624,2,150,225,1.5,0,1,1,0,0,0,0,1,0,0,0,1,2,0,,,.60416669,,1
61,4,2,13,4,0,0,1,2,1,8,2,2,8,225,35,3,1,2,2,30,4,1,30,4,1,0,0,0,-99,6,0,0,0,315,53,3,16,4,4,45.03624,2,150,225,1.5,0,1,1,0,0,0,0,0,1,0,0,1,2,0,,,.60416669,,1
61,5,1,13,4,0,0,1,2,1,8,2,3,3,225,35,1,2,1,3,35,3,3,30,4,1,0,0,0,-99,4,0,0,0,315,53,3,16,4,4,45.03624,2,150,225,1.5,0,1,1,0,0,1,0,0,0,0,1,0,3,,,,.60416669,,1
