sid,period,recipient,sessionid,subject,group,profit,totalprofit,pair,roletrust,numingroup,svogroup,role,roledictator,trio,trustprofit,give,other1,other2,otherteam,othernum,dictator_roundpay,dictator_team,dictator_num,dictatorprofit,selectedteam,selectednum,mean_to_self,mean_to_other,not_altru_indiv,inequality_aversion_score,payed_slider,svoprofit,kept_of_sender,received_from_sender,totalpayoff,topay,session,groupid,correct,correct_group,svo_angle,svo_type,collectivism,sent,returned,kindness,norsent,discrimination,partner_team,partner_id,direct,otherdirect,greciprocity,othergreciprocity,ingroup,otheringroup,conddirect,condgrec,condin,condition,_est_disc_senders,_est_discrimination,_est_disc_responders,subdisc,inbiasround,inbias,groupbias,groupkindness,groupsend,history,baseline,falsebaseline,indcondition
87,1,2,141126_1311,15,4,0,0,3,Responder,3,7,2,2,8,125,20,3,1,2,4,0,4,4,0,0,0,0,0,0,-99,2,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,30,1,3,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,30,30,30,-7.5,.12666667,,1,1,1,Baseline
87,2,1,141126_1311,15,4,0,0,3,Responder,3,7,2,3,5,125,70,1,2,1,3,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,70,1,3,1,0,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.12666667,,1,0,0,Direct
87,2,2,141126_1311,15,4,0,0,3,Responder,3,7,2,3,5,125,0,1,2,2,1,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,70,1,3,0,1,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.12666667,,1,1,1,Baseline
87,3,1,141126_1311,15,4,0,0,3,Responder,3,7,2,1,8,125,35,2,3,6,2,30,4,3,30,4,3,0,0,0,-99,6,0,0,0,210,35,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.12666667,,0,1,0,Baseline
87,3,2,141126_1311,15,4,0,0,3,Responder,3,7,2,1,8,125,35,2,3,6,3,30,4,3,30,4,3,0,0,0,-99,6,0,0,0,210,35,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.12666667,,0,1,0,Baseline
87,4,1,141126_1311,15,4,0,0,3,Responder,3,7,2,3,1,125,35,1,2,1,4,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.12666667,,0,0,0,Group
87,4,2,141126_1311,15,4,0,0,3,Responder,3,7,2,3,1,125,35,1,2,2,3,30,4,3,0,0,0,0,0,0,-99,3,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.12666667,,0,1,1,Baseline
87,5,1,141126_1311,15,4,0,0,3,Responder,3,7,2,2,4,125,35,3,1,5,1,30,4,3,0,4,4,0,0,0,-99,4,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.12666667,,0,1,1,Baseline
87,5,2,141126_1311,15,4,0,0,3,Responder,3,7,2,2,4,125,35,3,1,1,1,30,4,3,0,4,4,0,0,0,-99,4,0,0,0,180,30,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.12666667,,0,0,0,Group
87,6,1,141126_1311,15,4,0,0,3,Responder,3,7,2,2,2,125,35,3,1,5,2,30,2,3,30,4,3,0,0,0,-99,5,150,150,150,360,60,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.12666667,,0,1,0,Baseline
87,6,2,141126_1311,15,4,0,0,3,Responder,3,7,2,2,2,125,35,3,1,2,3,30,2,3,30,4,3,0,0,0,-99,5,150,150,150,360,60,4,22,4,3,45,2,-1,50,25,.16666667,.33333334,0,1,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.12666667,,0,1,0,Baseline
88,1,1,141126_1311,16,4,0,0,4,Responder,4,7,1,3,8,125,70,1,2,2,4,30,4,4,0,0,0,0,0,0,-99,2,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,70,1,4,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,70,-70,-70,-7.5,.12666667,,1,1,1,Baseline
88,1,2,141126_1311,16,4,0,0,4,Responder,4,7,1,3,8,125,0,1,2,4,3,30,4,4,0,0,0,0,0,0,-99,2,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,70,1,4,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,70,-70,-70,-7.5,.12666667,,1,0,0,In-Group
88,2,1,141126_1311,16,4,0,0,4,Responder,4,7,1,2,4,125,60,3,1,5,2,35,5,2,30,4,4,0,0,0,-99,3,0,0,0,200,34,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,50,1,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.12666667,,0,1,1,Baseline
88,2,2,141126_1311,16,4,0,0,4,Responder,4,7,1,2,4,125,10,3,1,1,2,35,5,2,30,4,4,0,0,0,-99,3,0,0,0,200,34,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,50,1,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.12666667,,0,0,0,Group
88,3,1,141126_1311,16,4,0,0,4,Responder,4,7,1,2,2,125,30,3,1,5,1,35,2,4,0,0,0,0,0,0,-99,6,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,10,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.12666667,,0,1,0,Baseline
88,3,2,141126_1311,16,4,0,0,4,Responder,4,7,1,2,2,125,40,3,1,2,4,35,2,4,0,0,0,0,0,0,-99,6,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,10,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.12666667,,0,1,0,Baseline
88,4,1,141126_1311,16,4,0,0,4,Responder,4,7,1,2,2,125,35,3,1,6,4,40,6,4,0,0,0,0,0,0,-99,3,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,25,,,,.12666667,,0,1,1,Baseline
88,4,2,141126_1311,16,4,0,0,4,Responder,4,7,1,2,2,125,35,3,1,1,3,40,6,4,0,0,0,0,0,0,-99,3,0,0,0,170,29,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,25,,,,.12666667,,0,0,0,Group
88,5,1,141126_1311,16,4,0,0,4,Responder,4,7,1,3,5,125,35,1,2,1,4,40,2,2,35,2,4,0,0,0,-99,4,0,0,0,205,35,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.12666667,,1,0,0,Direct
88,5,2,141126_1311,16,4,0,0,4,Responder,4,7,1,3,5,125,35,1,2,2,2,40,2,2,35,2,4,0,0,0,-99,4,0,0,0,205,35,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,0,1,0,0,0,0,1,0,0,Direct,0,1,1,0,,,,.12666667,,1,1,1,Baseline
88,6,1,141126_1311,16,4,0,0,4,Responder,4,7,1,1,8,125,35,2,3,6,1,30,4,4,30,4,4,163,153,0,-99,5,150,0,0,350,59,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,5,,,,.12666667,,0,1,0,Baseline
88,6,2,141126_1311,16,4,0,0,4,Responder,4,7,1,1,8,125,35,2,3,6,4,30,4,4,30,4,4,163,153,0,-99,5,150,0,0,350,59,4,22,3,3,42.847038,2,5.8000002,50,25,.16666667,.33333334,0,1,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,5,,,,.12666667,,0,1,0,Baseline
89,1,1,141126_1311,17,5,0,0,5,Responder,1,10,2,3,7,75,40,1,2,3,1,30,5,1,0,0,0,0,0,0,-99,3,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,30,12.5,.1388889,,0,1,0,Baseline
89,1,2,141126_1311,17,5,0,0,5,Responder,1,10,2,3,7,75,30,1,2,3,2,30,5,1,0,0,0,0,0,0,-99,3,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,30,12.5,.1388889,,0,1,0,Baseline
89,2,1,141126_1311,17,5,0,0,5,Responder,1,10,2,2,7,75,50,3,1,5,3,35,5,3,0,0,0,0,0,0,-99,3,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,30,2,1,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,30,30,,,.1388889,,1,0,0,In-Group
89,2,2,141126_1311,17,5,0,0,5,Responder,1,10,2,2,7,75,20,3,1,1,1,35,5,3,0,0,0,0,0,0,-99,3,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,30,2,1,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,30,30,,,.1388889,,1,1,1,Baseline
89,3,1,141126_1311,17,5,0,0,5,Responder,1,10,2,3,2,75,35,1,2,2,4,35,2,4,0,0,0,0,0,0,-99,1,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,0,2,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,0,0,Group
89,3,2,141126_1311,17,5,0,0,5,Responder,1,10,2,3,2,75,35,1,2,4,4,35,2,4,0,0,0,0,0,0,-99,1,0,0,0,125,21,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,0,2,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,1,1,Baseline
89,4,1,141126_1311,17,5,0,0,5,Responder,1,10,2,3,6,75,40,1,2,1,2,30,5,1,30,5,1,0,0,0,-99,3,0,0,0,155,26,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,0,1,0,0,0,0,1,0,0,Direct,0,1,1,10,,,,.1388889,,1,1,1,Baseline
89,4,2,141126_1311,17,5,0,0,5,Responder,1,10,2,3,6,75,30,1,2,2,1,30,5,1,30,5,1,0,0,0,-99,3,0,0,0,155,26,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,1,0,0,0,0,0,1,0,0,Direct,0,1,1,10,,,,.1388889,,1,0,0,Direct
89,5,1,141126_1311,17,5,0,0,5,Responder,1,10,2,3,4,75,30,1,2,1,1,35,4,3,30,5,1,0,0,0,-99,1,0,0,0,155,26,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,10,,,,.1388889,,0,1,0,Baseline
89,5,2,141126_1311,17,5,0,0,5,Responder,1,10,2,3,4,75,40,1,2,4,3,35,4,3,30,5,1,0,0,0,-99,1,0,0,0,155,26,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,10,2,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,10,,,,.1388889,,0,1,0,Baseline
89,6,1,141126_1311,17,5,0,0,5,Responder,1,10,2,3,4,75,20,1,2,2,4,35,2,4,30,5,1,159.333333333333,141,0,-99,2,100,200,100,255,43,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,30,2,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,15,,,,.1388889,,0,0,0,Group
89,6,2,141126_1311,17,5,0,0,5,Responder,1,10,2,3,4,75,50,1,2,3,1,35,2,4,30,5,1,159.333333333333,141,0,-99,2,100,200,100,255,43,4,23,4,2,40.811382,2,4.8000002,50,75,.5,.33333334,30,2,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,15,,,,.1388889,,0,1,1,Baseline
90,1,1,141126_1311,18,5,0,0,6,Responder,2,10,1,2,5,170,35,3,1,6,1,35,6,1,35,6,1,0,0,0,-99,3,0,0,0,245,41,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,1,0,0,0,0,1,0,0,Direct,0,1,1,0,,0,12.5,.1388889,,1,1,1,Baseline
90,1,2,141126_1311,18,5,0,0,6,Responder,2,10,1,2,5,170,35,3,1,2,2,35,6,1,35,6,1,0,0,0,-99,3,0,0,0,245,41,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,0,12.5,.1388889,,1,0,0,Direct
90,2,1,141126_1311,18,5,0,0,6,Responder,2,10,1,3,4,170,35,1,2,1,2,30,5,2,0,0,0,0,0,0,-99,3,0,0,0,210,35,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.1388889,,0,1,0,Baseline
90,2,2,141126_1311,18,5,0,0,6,Responder,2,10,1,3,4,170,35,1,2,4,4,30,5,2,0,0,0,0,0,0,-99,3,0,0,0,210,35,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.1388889,,0,1,0,Baseline
90,3,1,141126_1311,18,5,0,0,6,Responder,2,10,1,3,4,170,35,1,2,2,3,40,2,3,0,0,0,0,0,0,-99,1,0,0,0,210,35,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,0,0,Group
90,3,2,141126_1311,18,5,0,0,6,Responder,2,10,1,3,4,170,35,1,2,3,2,40,2,3,0,0,0,0,0,0,-99,1,0,0,0,210,35,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,1,1,Baseline
90,4,1,141126_1311,18,5,0,0,6,Responder,2,10,1,2,3,170,35,3,1,6,1,35,6,1,40,2,3,0,0,0,-99,3,0,0,0,250,42,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
90,4,2,141126_1311,18,5,0,0,6,Responder,2,10,1,2,3,170,35,3,1,3,2,35,6,1,40,2,3,0,0,0,-99,3,0,0,0,250,42,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
90,5,1,141126_1311,18,5,0,0,6,Responder,2,10,1,2,7,170,35,3,1,5,4,30,5,2,35,6,1,0,0,0,-99,1,0,0,0,245,41,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,,,.1388889,,1,0,0,In-Group
90,5,2,141126_1311,18,5,0,0,6,Responder,2,10,1,2,7,170,35,3,1,1,2,30,5,2,35,6,1,0,0,0,-99,1,0,0,0,245,41,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,,,.1388889,,1,1,1,Baseline
90,6,1,141126_1311,18,5,0,0,6,Responder,2,10,1,3,2,170,35,1,2,2,3,40,2,3,35,6,1,177.166666666667,130.5,0,-99,2,200,0,0,445,75,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,0,0,Group
90,6,2,141126_1311,18,5,0,0,6,Responder,2,10,1,3,2,170,35,1,2,4,3,40,2,3,35,6,1,177.166666666667,130.5,0,-99,2,200,0,0,445,75,4,23,3,2,34.734295,2,4.8000002,60,10,.055555556,.40000001,0,2,2,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,1,1,Baseline
91,1,1,141126_1311,19,5,0,0,7,Responder,3,9,2,3,6,450,35,1,2,1,4,30,5,3,0,0,0,0,0,0,-99,3,0,0,0,500,84,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,1,0,0,0,0,1,0,0,Direct,0,1,1,0,,0,12.5,.1388889,,1,1,1,Baseline
91,1,2,141126_1311,19,5,0,0,7,Responder,3,9,2,3,6,450,35,1,2,2,3,30,5,3,0,0,0,0,0,0,-99,3,0,0,0,500,84,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,1,0,0,0,0,0,1,0,0,Direct,0,1,1,0,,0,12.5,.1388889,,1,0,0,Direct
91,2,1,141126_1311,19,5,0,0,7,Responder,3,9,2,3,7,450,35,1,2,1,1,30,5,3,30,5,3,0,0,0,-99,3,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,0,0,,,.1388889,,1,1,1,Baseline
91,2,2,141126_1311,19,5,0,0,7,Responder,3,9,2,3,7,450,35,1,2,5,1,30,5,3,30,5,3,0,0,0,-99,3,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,0,0,,,.1388889,,1,0,0,In-Group
91,3,1,141126_1311,19,5,0,0,7,Responder,3,9,2,3,3,450,35,1,2,1,3,35,1,3,0,0,0,0,0,0,-99,1,0,0,0,500,84,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,1,1,Baseline
91,3,2,141126_1311,19,5,0,0,7,Responder,3,9,2,3,3,450,35,1,2,2,2,35,1,3,0,0,0,0,0,0,-99,1,0,0,0,500,84,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,0,0,Group
91,4,1,141126_1311,19,5,0,0,7,Responder,3,9,2,3,7,450,35,1,2,3,3,30,5,3,30,5,3,0,0,0,-99,3,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
91,4,2,141126_1311,19,5,0,0,7,Responder,3,9,2,3,7,450,35,1,2,3,4,30,5,3,30,5,3,0,0,0,-99,3,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
91,5,1,141126_1311,19,5,0,0,7,Responder,3,9,2,2,6,450,35,3,1,6,1,30,5,3,30,5,3,0,0,0,-99,1,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.1388889,,0,1,0,Baseline
91,5,2,141126_1311,19,5,0,0,7,Responder,3,9,2,2,6,450,35,3,1,3,1,30,5,3,30,5,3,0,0,0,-99,1,0,0,0,530,89,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,,,.1388889,,0,1,0,Baseline
91,6,1,141126_1311,19,5,0,0,7,Responder,3,9,2,2,1,450,35,3,1,6,2,40,2,2,30,5,3,168.333333333333,151.666666666667,0,-99,2,100,200,100,630,105,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,1,1,Baseline
91,6,2,141126_1311,19,5,0,0,7,Responder,3,9,2,2,1,450,35,3,1,2,2,40,2,2,30,5,3,168.333333333333,151.666666666667,0,-99,2,100,200,100,630,105,4,23,4,2,41.467705,2,5.5999999,150,0,0,1,0,2,3,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,0,0,Group
92,1,1,141126_1311,20,5,0,0,8,Responder,4,9,1,2,3,30,35,3,1,6,3,35,6,3,0,0,0,0,0,0,-99,3,0,0,0,60,10,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,20,12.5,.1388889,,0,1,0,Baseline
92,1,2,141126_1311,20,5,0,0,8,Responder,4,9,1,2,3,30,35,3,1,3,4,35,6,3,0,0,0,0,0,0,-99,3,0,0,0,60,10,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,20,12.5,.1388889,,0,1,0,Baseline
92,2,1,141126_1311,20,5,0,0,8,Responder,4,9,1,2,6,30,35,3,1,6,2,60,6,2,0,0,0,0,0,0,-99,3,0,0,0,60,10,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
92,2,2,141126_1311,20,5,0,0,8,Responder,4,9,1,2,6,30,35,3,1,3,2,60,6,2,0,0,0,0,0,0,-99,3,0,0,0,60,10,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.1388889,,0,1,0,Baseline
92,3,1,141126_1311,20,5,0,0,8,Responder,4,9,1,2,1,30,35,3,1,6,1,35,2,1,35,6,3,0,0,0,-99,1,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,1,1,Baseline
92,3,2,141126_1311,20,5,0,0,8,Responder,4,9,1,2,1,30,35,3,1,2,1,35,2,1,35,6,3,0,0,0,-99,1,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.1388889,,0,0,0,Group
92,4,1,141126_1311,20,5,0,0,8,Responder,4,9,1,2,5,30,70,3,1,6,3,35,6,3,35,6,3,0,0,0,-99,3,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,70,2,4,0,1,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.1388889,,1,1,1,Baseline
92,4,2,141126_1311,20,5,0,0,8,Responder,4,9,1,2,5,30,0,3,1,2,4,35,6,3,35,6,3,0,0,0,-99,3,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,70,2,4,1,0,0,0,0,0,1,0,0,Direct,0,1,1,70,,,,.1388889,,1,0,0,Direct
92,5,1,141126_1311,20,5,0,0,8,Responder,4,9,1,3,7,30,25,1,2,1,2,35,5,2,35,6,3,0,0,0,-99,1,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,20,2,4,0,0,0,0,0,1,0,0,1,In-Group,0,1,1,20,20,,,.1388889,,1,1,1,Baseline
92,5,2,141126_1311,20,5,0,0,8,Responder,4,9,1,3,7,30,45,1,2,5,2,35,5,2,35,6,3,0,0,0,-99,1,0,0,0,95,16,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,20,2,4,0,0,0,0,1,0,0,0,1,In-Group,0,1,1,20,20,,,.1388889,,1,0,0,In-Group
92,6,1,141126_1311,20,5,0,0,8,Responder,4,9,1,3,3,30,35,1,2,1,4,35,1,4,35,2,1,171.666666666667,138,0,-99,2,200,0,0,295,50,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,1,1,Baseline
92,6,2,141126_1311,20,5,0,0,8,Responder,4,9,1,3,3,30,35,1,2,2,1,35,1,4,35,2,1,171.666666666667,138,0,-99,2,200,0,0,295,50,4,23,2,2,37.612617,2,5.8000002,10,0,0,.06666667,0,2,4,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.1388889,,0,0,0,Group
93,1,1,141126_1311,21,6,0,0,9,Responder,1,12,2,3,5,260,35,1,2,2,2,30,6,1,0,0,0,0,0,0,-99,5,0,0,0,305,51,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,0,15,.19953704,,0,1,0,Baseline
93,1,2,141126_1311,21,6,0,0,9,Responder,1,12,2,3,5,260,35,1,2,5,2,30,6,1,0,0,0,0,0,0,-99,5,0,0,0,305,51,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,,,0,15,.19953704,,0,1,0,Baseline
93,2,1,141126_1311,21,6,0,0,9,Responder,1,12,2,3,1,260,35,1,2,3,3,30,6,1,30,6,1,0,0,0,-99,6,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,0,,,,.19953704,,0,0,0,Group
93,2,2,141126_1311,21,6,0,0,9,Responder,1,12,2,3,1,260,35,1,2,4,1,30,6,1,30,6,1,0,0,0,-99,6,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,0,,,,.19953704,,0,1,1,Baseline
93,3,1,141126_1311,21,6,0,0,9,Responder,1,12,2,3,1,260,35,1,2,2,1,35,2,1,30,6,1,0,0,0,-99,3,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.19953704,,0,1,0,Baseline
93,3,2,141126_1311,21,6,0,0,9,Responder,1,12,2,3,1,260,35,1,2,5,4,35,2,1,30,6,1,0,0,0,-99,3,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,0,0,0,0,0,0,Baseline,0,1,1,0,,,,.19953704,,0,1,0,Baseline
93,4,1,141126_1311,21,6,0,0,9,Responder,1,12,2,3,3,260,35,1,2,3,2,30,6,1,30,6,1,0,0,0,-99,3,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,1,0,0,0,0,1,0,Group,0,1,1,,,,,.19953704,,0,0,0,Group
93,4,2,141126_1311,21,6,0,0,9,Responder,1,12,2,3,3,260,35,1,2,5,2,30,6,1,30,6,1,0,0,0,-99,3,0,0,0,335,56,4,24,3,3,28.442928,2,4.5999999,90,10,.037037037,.60000002,0,3,1,0,0,0,1,0,0,0,1,0,Group,0,1,1,,,,,.19953704,,0,1,1,Baseline
